index,model,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temperature,top_p,legal_ref_sim,score_Judge (gpt-oss-120b),score_Judge (qwen3.6-35b-a3b),score_Judge (DeepSeek-V4-Flash-0731)
30,ibm-granite/granite-4.1-3b,stop,1534.0,24.67576813697815,1742.0,3276.0,,,,0.0,0.2,0.1,0.1
31,ibm-granite/granite-4.1-3b,stop,2456.0,29.19192290306092,2159.0,4615.0,,,,0.0,0.1,0.2,0.1
32,ibm-granite/granite-4.1-3b,stop,1358.0,21.70325493812561,1542.0,2900.0,,,,0.0,0.0,0.0,0.0
33,ibm-granite/granite-4.1-3b,stop,1472.0,31.316028356552124,2200.0,3672.0,,,,0.04,0.0,0.1,0.1
34,ibm-granite/granite-4.1-3b,stop,3153.0,30.01974630355835,2292.0,5445.0,,,,0.0416666666666666,0.1,0.0,0.1
35,ibm-granite/granite-4.1-3b,stop,3648.0,24.76804280281067,1464.0,5112.0,,,,0.05,0.1,0.0,0.1
36,ibm-granite/granite-4.1-3b,stop,2217.0,31.99022626876831,2408.0,4625.0,,,,0.0,0.0,0.0,0.0
37,ibm-granite/granite-4.1-3b,stop,2892.0,34.617255210876465,2159.0,5051.0,,,,0.0,0.0,0.0,0.1
38,ibm-granite/granite-4.1-3b,stop,2996.0,33.35180473327637,1449.0,4445.0,,,,0.0,0.2,0.1,0.1
39,ibm-granite/granite-4.1-3b,stop,2547.0,25.823219060897827,1452.0,3999.0,,,,0.0769230769230769,0.0,0.1,0.1
40,ibm-granite/granite-4.1-3b,stop,3482.0,33.4028639793396,1690.0,5172.0,,,,0.0277777777777777,0.0,0.1,0.2
41,ibm-granite/granite-4.1-3b,stop,2630.0,38.895249366760254,2109.0,4739.0,,,,0.0,0.2,0.1,0.1
42,ibm-granite/granite-4.1-3b,stop,2240.0,35.50606870651245,2055.0,4295.0,,,,0.1153846153846153,0.0,0.0,0.1
43,ibm-granite/granite-4.1-3b,stop,2097.0,24.57510733604431,1328.0,3425.0,,,,0.0,0.0,0.1,0.1
44,ibm-granite/granite-4.1-3b,stop,2643.0,30.474920511245728,1534.0,4177.0,,,,0.0,0.1,0.1,0.1
45,ibm-granite/granite-4.1-3b,stop,3276.0,34.41013550758362,1926.0,5202.0,,,,0.0,0.0,0.0,0.1
46,ibm-granite/granite-4.1-3b,stop,3461.0,27.964437007904053,1236.0,4697.0,,,,0.0588235294117647,0.2,0.3,0.1
47,ibm-granite/granite-4.1-3b,stop,3021.0,40.604275703430176,3545.0,6566.0,,,,0.0,0.1,0.1,0.2
48,ibm-granite/granite-4.1-3b,stop,2797.0,30.982547998428345,1717.0,4514.0,,,,0.0,0.1,0.1,0.1
49,ibm-granite/granite-4.1-3b,stop,2378.0,34.823328495025635,1768.0,4146.0,,,,0.0666666666666666,0.1,0.0,0.0
50,ibm-granite/granite-4.1-3b,stop,3093.0,26.31828474998474,1581.0,4674.0,,,,0.025,0.2,0.1,0.1
51,ibm-granite/granite-4.1-3b,stop,3489.0,35.61386251449585,1947.0,5436.0,,,,0.0416666666666666,0.0,0.1,0.1
52,ibm-granite/granite-4.1-3b,stop,3950.0,33.62290644645691,1836.0,5786.0,,,,0.1666666666666666,0.1,0.0,0.1
53,ibm-granite/granite-4.1-3b,stop,2860.0,31.38136959075928,1460.0,4320.0,,,,0.0,0.0,0.0,0.0
54,ibm-granite/granite-4.1-3b,stop,2967.0,32.29696083068848,1634.0,4601.0,,,,0.0425531914893617,0.0,0.1,0.1
55,ibm-granite/granite-4.1-3b,stop,2534.0,34.37172842025757,1882.0,4416.0,,,,0.0256410256410256,0.0,0.0,0.1
56,ibm-granite/granite-4.1-3b,stop,2812.0,33.71375870704651,1718.0,4530.0,,,,0.0,0.2,0.1,0.1
57,ibm-granite/granite-4.1-3b,stop,2796.0,25.808529376983643,1339.0,4135.0,,,,0.0,0.1,0.1,0.0
58,ibm-granite/granite-4.1-3b,stop,2801.0,27.975210428237915,1606.0,4407.0,,,,0.0,0.0,0.1,0.1
59,ibm-granite/granite-4.1-3b,stop,2776.0,37.84650254249573,2226.0,5002.0,,,,0.0,0.0,0.1,0.1
60,ibm-granite/granite-4.1-3b,stop,3467.0,30.349929571151733,1746.0,5213.0,,,,0.0,0.0,0.1,0.1
61,ibm-granite/granite-4.1-3b,stop,2424.0,27.6626033782959,2068.0,4492.0,,,,0.0,0.1,0.1,0.2
62,ibm-granite/granite-4.1-3b,stop,4540.0,27.966630220413208,1603.0,6143.0,,,,0.1111111111111111,0.0,0.0,0.1
63,ibm-granite/granite-4.1-3b,stop,3583.0,36.09159517288208,1951.0,5534.0,,,,0.0,0.1,0.1,0.1
64,ibm-granite/granite-4.1-3b,stop,2506.0,48.95698761940002,3744.0,6250.0,,,,0.0,0.0,0.0,0.0
65,ibm-granite/granite-4.1-3b,stop,2523.0,23.91739678382873,1143.0,3666.0,,,,0.0238095238095238,0.0,0.1,0.1
66,ibm-granite/granite-4.1-3b,stop,1875.0,31.69629716873169,2122.0,3997.0,,,,0.0833333333333333,0.1,0.1,0.1
67,ibm-granite/granite-4.1-3b,stop,2489.0,32.90871524810791,1342.0,3831.0,,,,0.0,0.0,0.2,0.1
68,ibm-granite/granite-4.1-3b,stop,3150.0,38.81092047691345,2184.0,5334.0,,,,0.0,0.0,0.0,0.1
69,ibm-granite/granite-4.1-3b,stop,3033.0,33.871561765670776,1927.0,4960.0,,,,0.0,0.1,0.1,0.0
70,ibm-granite/granite-4.1-3b,stop,2598.0,31.530840158462524,1785.0,4383.0,,,,0.0606060606060606,0.0,0.1,0.1
71,ibm-granite/granite-4.1-3b,stop,2626.0,37.804510831832886,1430.0,4056.0,,,,0.0,0.0,0.1,0.0
72,ibm-granite/granite-4.1-3b,stop,3810.0,34.51573204994202,1081.0,4891.0,,,,0.2307692307692307,0.1,0.1,0.1
73,ibm-granite/granite-4.1-3b,stop,2604.0,33.99740147590637,1534.0,4138.0,,,,0.0,0.0,0.1,0.1
74,ibm-granite/granite-4.1-3b,stop,2937.0,29.795860052108765,1308.0,4245.0,,,,0.0,0.0,0.1,0.1
75,ibm-granite/granite-4.1-3b,stop,2493.0,30.04194951057434,1834.0,4327.0,,,,0.0652173913043478,0.0,0.1,0.2
76,ibm-granite/granite-4.1-3b,stop,3210.0,29.441978454589844,1638.0,4848.0,,,,0.0,0.1,0.1,0.1
77,ibm-granite/granite-4.1-3b,stop,3215.0,24.975603342056274,1956.0,5171.0,,,,0.0526315789473684,0.1,0.1,0.1
78,ibm-granite/granite-4.1-3b,stop,4387.0,25.514219284057617,1915.0,6302.0,,,,0.25,0.0,0.1,0.1
79,ibm-granite/granite-4.1-3b,stop,3218.0,25.96796083450317,1530.0,4748.0,,,,0.0,0.0,0.1,0.1
80,ibm-granite/granite-4.1-3b,stop,3116.0,24.54154133796692,1268.0,4384.0,,,,0.0,0.0,0.0,0.1
0,mistralai/Mistral-Medium-3.5-128B,stop,2014.0,532.1260905265808,10876.0,12890.0,,,,0.2857142857142857,0.5,0.6,0.4
1,mistralai/Mistral-Medium-3.5-128B,stop,1620.0,300.62534832954407,23551.0,25171.0,,,,0.2631578947368421,0.8,0.5,0.4
2,mistralai/Mistral-Medium-3.5-128B,stop,2293.0,530.4018943309784,10809.0,13102.0,,,,0.1538461538461538,0.4,0.4,0.3
3,mistralai/Mistral-Medium-3.5-128B,stop,2781.0,254.99563932418823,13362.0,16143.0,,,,0.217391304347826,0.5,0.5,0.5
4,mistralai/Mistral-Medium-3.5-128B,stop,1487.0,271.6445224285126,14171.0,15658.0,,,,0.1,0.4,0.4,0.2
5,mistralai/Mistral-Medium-3.5-128B,stop,2362.0,837.8208742141724,11064.0,13426.0,,,,0.1290322580645161,0.5,0.4,0.3
6,mistralai/Mistral-Medium-3.5-128B,stop,2126.0,0.0922610759735107,19188.0,21314.0,,,,0.1904761904761904,0.2,0.2,0.1
7,mistralai/Mistral-Medium-3.5-128B,stop,1951.0,219.6355037689209,11636.0,13587.0,,,,,0.2,0.4,0.2
8,mistralai/Mistral-Medium-3.5-128B,stop,2515.0,292.0554463863373,15173.0,17688.0,,,,0.1052631578947368,0.5,0.6,0.2
9,mistralai/Mistral-Medium-3.5-128B,stop,3124.0,288.5369770526886,15001.0,18125.0,,,,0.0,0.5,0.5,0.4
10,mistralai/Mistral-Medium-3.5-128B,stop,1779.0,240.7377333641052,12254.0,14033.0,,,,0.1875,0.6,0.4,0.6
11,mistralai/Mistral-Medium-3.5-128B,stop,1852.0,300.6752347946167,20205.0,22057.0,,,,0.0975609756097561,0.2,0.3,0.2
12,mistralai/Mistral-Medium-3.5-128B,stop,1648.0,173.34016466140747,8931.0,10579.0,,,,0.0,0.4,0.6,0.4
13,mistralai/Mistral-Medium-3.5-128B,stop,1445.0,596.0202629566193,13915.0,15360.0,,,,0.1428571428571428,0.4,0.5,0.3
14,mistralai/Mistral-Medium-3.5-128B,stop,2206.0,601.6415145397186,22320.0,24526.0,,,,0.1724137931034483,0.1,0.3,0.1
15,mistralai/Mistral-Medium-3.5-128B,stop,2568.0,300.78533363342285,20622.0,23190.0,,,,0.25,0.2,0.4,0.4
16,mistralai/Mistral-Medium-3.5-128B,stop,2162.0,594.5333487987518,14029.0,16191.0,,,,0.2,0.5,0.5,0.4
17,mistralai/Mistral-Medium-3.5-128B,stop,2212.0,0.1062619686126709,13603.0,15815.0,,,,0.1,0.4,0.4,0.3
18,mistralai/Mistral-Medium-3.5-128B,stop,1925.0,282.43266701698303,13232.0,15157.0,,,,0.0526315789473684,0.2,0.4,0.2
19,mistralai/Mistral-Medium-3.5-128B,stop,2846.0,300.67545342445374,23430.0,26276.0,,,,0.3333333333333333,0.1,0.3,0.1
20,mistralai/Mistral-Medium-3.5-128B,stop,2522.0,601.6214115619659,14802.0,17324.0,,,,0.0,0.3,0.4,0.2
21,mistralai/Mistral-Medium-3.5-128B,stop,2728.0,601.6820385456085,20883.0,23611.0,,,,0.36,0.5,0.4,0.3
22,mistralai/Mistral-Medium-3.5-128B,stop,1651.0,0.2215969562530517,22361.0,24012.0,,,,0.0714285714285714,0.4,0.6,0.3
23,mistralai/Mistral-Medium-3.5-128B,stop,2646.0,601.5842974185944,19503.0,22149.0,,,,0.1052631578947368,0.3,0.5,0.4
24,mistralai/Mistral-Medium-3.5-128B,stop,1513.0,0.1161859035491943,14045.0,15558.0,,,,0.1052631578947368,0.3,0.4,0.2
25,mistralai/Mistral-Medium-3.5-128B,stop,2318.0,300.6451950073242,23263.0,25581.0,,,,0.325,0.2,0.5,0.3
26,mistralai/Mistral-Medium-3.5-128B,stop,2806.0,300.71180152893066,20666.0,23472.0,,,,0.125,0.1,0.3,0.1
27,mistralai/Mistral-Medium-3.5-128B,stop,2435.0,601.6966617107391,22668.0,25103.0,,,,0.1219512195121951,0.3,0.3,0.1
28,mistralai/Mistral-Medium-3.5-128B,stop,1065.0,214.37384605407715,8353.0,9418.0,,,,0.3043478260869565,0.3,0.3,0.2
29,mistralai/Mistral-Medium-3.5-128B,stop,1643.0,574.3484222888947,11684.0,13327.0,,,,0.1428571428571428,0.8,0.7,0.4
30,mistralai/Mistral-Medium-3.5-128B,stop,1287.0,517.3912949562073,9061.0,10348.0,,,,0.0,0.3,0.4,0.2
31,mistralai/Mistral-Medium-3.5-128B,stop,2068.0,874.0663149356842,12490.0,14558.0,,,,0.0,0.2,0.4,0.2
32,mistralai/Mistral-Medium-3.5-128B,stop,1180.0,810.4234845638275,9628.0,10808.0,,,,0.1428571428571428,0.6,0.6,0.4
33,mistralai/Mistral-Medium-3.5-128B,stop,1292.0,290.387809753418,12232.0,13524.0,,,,0.0416666666666666,0.3,0.4,0.2
34,mistralai/Mistral-Medium-3.5-128B,stop,2631.0,300.6239631175995,20040.0,22671.0,,,,0.1153846153846153,0.4,0.4,0.3
35,mistralai/Mistral-Medium-3.5-128B,stop,2971.0,299.46149373054504,13235.0,16206.0,,,,0.2142857142857142,0.5,0.5,0.4
36,mistralai/Mistral-Medium-3.5-128B,stop,1857.0,270.4862515926361,11913.0,13770.0,,,,0.2,0.5,0.5,0.4
37,mistralai/Mistral-Medium-3.5-128B,stop,2430.0,299.5796618461609,13664.0,16094.0,,,,0.0869565217391304,0.4,0.5,0.2
38,mistralai/Mistral-Medium-3.5-128B,stop,2505.0,601.6401960849762,13918.0,16423.0,,,,0.08,0.4,0.4,0.3
39,mistralai/Mistral-Medium-3.5-128B,stop,2096.0,0.1019387245178222,18389.0,20485.0,,,,0.3076923076923077,0.4,0.6,0.6
40,mistralai/Mistral-Medium-3.5-128B,stop,2940.0,0.0988795757293701,13519.0,16459.0,,,,0.2045454545454545,0.5,0.4,0.2
41,mistralai/Mistral-Medium-3.5-128B,stop,2198.0,300.6932668685913,23665.0,25863.0,,,,0.1428571428571428,0.4,0.5,0.4
42,mistralai/Mistral-Medium-3.5-128B,stop,1911.0,596.1784386634827,13646.0,15557.0,,,,0.125,0.4,0.4,0.3
43,mistralai/Mistral-Medium-3.5-128B,stop,1770.0,601.7852454185486,17129.0,18899.0,,,,0.1363636363636363,0.2,0.4,0.2
44,mistralai/Mistral-Medium-3.5-128B,stop,2181.0,578.465484380722,13266.0,15447.0,,,,0.0,0.5,0.7,0.5
45,mistralai/Mistral-Medium-3.5-128B,stop,2689.0,292.0231623649597,13766.0,16455.0,,,,0.0,0.4,0.4,0.3
46,mistralai/Mistral-Medium-3.5-128B,stop,2867.0,205.3655083179474,9690.0,12557.0,,,,0.1363636363636363,0.4,0.5,0.4
47,mistralai/Mistral-Medium-3.5-128B,stop,2552.0,599.8490116596222,14342.0,16894.0,,,,0.0967741935483871,0.4,0.3,0.4
48,mistralai/Mistral-Medium-3.5-128B,stop,2317.0,877.4923508167267,13106.0,15423.0,,,,0.1764705882352941,0.5,0.5,0.3
49,mistralai/Mistral-Medium-3.5-128B,stop,1988.0,573.1003866195679,13282.0,15270.0,,,,0.3333333333333333,0.7,0.6,0.5
50,mistralai/Mistral-Medium-3.5-128B,stop,2574.0,889.7285823822021,12737.0,15311.0,,,,0.1304347826086956,0.6,0.5,0.5
51,mistralai/Mistral-Medium-3.5-128B,stop,2903.0,560.2057890892029,12821.0,15724.0,,,,0.1136363636363636,0.3,0.6,0.3
52,mistralai/Mistral-Medium-3.5-128B,stop,3253.0,300.6542785167694,23240.0,26493.0,,,,0.0,0.2,0.4,0.2
53,mistralai/Mistral-Medium-3.5-128B,stop,2386.0,601.9112477302551,19546.0,21932.0,,,,0.2105263157894736,0.3,0.3,0.2
54,mistralai/Mistral-Medium-3.5-128B,stop,2527.0,591.8043622970581,12506.0,15033.0,,,,0.2142857142857142,0.3,0.4,0.3
55,mistralai/Mistral-Medium-3.5-128B,stop,2129.0,264.0128617286682,12838.0,14967.0,,,,0.1891891891891892,0.5,0.6,0.3
56,mistralai/Mistral-Medium-3.5-128B,stop,2336.0,559.4020509719849,10845.0,13181.0,,,,0.1219512195121951,0.5,0.4,0.3
57,mistralai/Mistral-Medium-3.5-128B,stop,2292.0,601.7333495616913,22070.0,24362.0,,,,0.0,0.5,0.5,0.3
58,mistralai/Mistral-Medium-3.5-128B,stop,2330.0,854.646416425705,12096.0,14426.0,,,,0.0980392156862745,0.6,0.8,0.6
59,mistralai/Mistral-Medium-3.5-128B,stop,2328.0,601.6929643154144,23154.0,25482.0,,,,0.125,0.3,0.5,0.3
60,mistralai/Mistral-Medium-3.5-128B,stop,2856.0,601.6986725330353,22451.0,25307.0,,,,0.0,0.2,0.5,0.3
61,mistralai/Mistral-Medium-3.5-128B,stop,2061.0,0.1389820575714111,20421.0,22482.0,,,,0.1538461538461538,0.3,0.4,0.2
62,mistralai/Mistral-Medium-3.5-128B,stop,3824.0,0.1283490657806396,24671.0,28495.0,,,,0.1666666666666666,0.4,0.3,0.2
63,mistralai/Mistral-Medium-3.5-128B,stop,3010.0,0.110910415649414,23089.0,26099.0,,,,0.0,0.6,0.3,0.2
64,mistralai/Mistral-Medium-3.5-128B,stop,2166.0,295.63999366760254,13431.0,15597.0,,,,0.2040816326530612,0.4,0.4,0.3
65,mistralai/Mistral-Medium-3.5-128B,stop,2124.0,0.107142686843872,21422.0,23546.0,,,,0.1739130434782608,0.3,0.4,0.2
66,mistralai/Mistral-Medium-3.5-128B,stop,1572.0,890.9778969287872,12525.0,14097.0,,,,0.0,0.3,0.4,0.1
67,mistralai/Mistral-Medium-3.5-128B,stop,2133.0,889.8066437244415,12804.0,14937.0,,,,0.2608695652173913,0.1,0.4,0.2
68,mistralai/Mistral-Medium-3.5-128B,stop,2623.0,867.1368625164032,11774.0,14397.0,,,,0.1612903225806451,0.5,0.4,0.4
69,mistralai/Mistral-Medium-3.5-128B,stop,2516.0,300.70562529563904,24190.0,26706.0,,,,0.0,0.1,0.4,0.2
70,mistralai/Mistral-Medium-3.5-128B,stop,2184.0,601.779021024704,18255.0,20439.0,,,,0.1707317073170731,0.3,0.4,0.2
71,mistralai/Mistral-Medium-3.5-128B,stop,2200.0,898.9548292160034,16033.0,18233.0,,,,0.1363636363636363,0.3,0.6,0.3
72,mistralai/Mistral-Medium-3.5-128B,stop,3221.0,518.1978671550751,9722.0,12943.0,,,,0.2352941176470588,0.4,0.4,0.3
73,mistralai/Mistral-Medium-3.5-128B,stop,2225.0,601.5473568439484,23656.0,25881.0,,,,0.1836734693877551,0.3,0.4,0.3
74,mistralai/Mistral-Medium-3.5-128B,stop,2460.0,575.3872845172882,14702.0,17162.0,,,,0.2727272727272727,0.3,0.4,0.3
75,mistralai/Mistral-Medium-3.5-128B,stop,2120.0,872.7845757007599,13357.0,15477.0,,,,0.1458333333333333,0.5,0.4,0.2
76,mistralai/Mistral-Medium-3.5-128B,stop,2624.0,601.6485924720764,22003.0,24627.0,,,,0.0,0.8,0.6,0.5
77,mistralai/Mistral-Medium-3.5-128B,stop,2685.0,601.7600939273834,23630.0,26315.0,,,,0.2352941176470588,0.5,0.4,0.4
78,mistralai/Mistral-Medium-3.5-128B,stop,3725.0,291.4332625865936,14016.0,17741.0,,,,0.1666666666666666,0.5,0.4,0.3
79,mistralai/Mistral-Medium-3.5-128B,stop,2743.0,881.658872127533,17192.0,19935.0,,,,0.25,0.3,0.4,0.2
80,mistralai/Mistral-Medium-3.5-128B,stop,2536.0,885.6049342155457,13927.0,16463.0,,,,0.2352941176470588,0.4,0.6,0.4
0,qwen3-next-80b-a3b-instruct,stop,2355.0,51.18619084358215,4990.0,7345.0,,,,0.1724137931034483,0.4,0.3,0.2
1,qwen3-next-80b-a3b-instruct,stop,1892.0,50.98134207725525,4970.0,6862.0,,,,0.15,0.3,0.3,0.2
2,qwen3-next-80b-a3b-instruct,stop,2682.0,49.985114336013794,4872.0,7554.0,,,,0.1428571428571428,0.4,0.4,0.3
3,qwen3-next-80b-a3b-instruct,stop,3284.0,53.49968528747559,5219.0,8503.0,,,,0.238095238095238,0.2,0.4,0.4
4,qwen3-next-80b-a3b-instruct,stop,1729.0,42.77763390541077,4161.0,5890.0,,,,0.0769230769230769,0.4,0.4,0.2
5,qwen3-next-80b-a3b-instruct,stop,2742.0,69.83518290519714,6853.0,9595.0,,,,0.1714285714285714,0.5,0.4,0.3
6,qwen3-next-80b-a3b-instruct,stop,2468.0,65.38887977600098,6409.0,8877.0,,,,0.0476190476190476,0.1,0.2,0.0
7,qwen3-next-80b-a3b-instruct,stop,2272.0,58.18002939224243,5687.0,7959.0,,,,,0.3,0.5,0.3
8,qwen3-next-80b-a3b-instruct,stop,2888.0,55.20635533332825,5388.0,8276.0,,,,0.0476190476190476,0.3,0.3,0.3
9,qwen3-next-80b-a3b-instruct,stop,3703.0,49.33891201019287,4817.0,8520.0,,,,0.1,0.2,0.3,0.2
10,qwen3-next-80b-a3b-instruct,stop,2076.0,42.04333925247192,4177.0,6253.0,,,,0.1111111111111111,0.6,0.4,0.4
11,qwen3-next-80b-a3b-instruct,stop,2156.0,67.15991926193237,6606.0,8762.0,,,,0.0714285714285714,0.2,0.3,0.2
12,qwen3-next-80b-a3b-instruct,stop,1933.0,50.109130859375,4980.0,6913.0,,,,0.0,0.4,0.5,0.4
13,qwen3-next-80b-a3b-instruct,stop,1677.0,53.75983619689941,5336.0,7013.0,,,,0.1818181818181818,0.3,0.3,0.3
14,qwen3-next-80b-a3b-instruct,stop,2556.0,45.32741856575012,4516.0,7072.0,,,,0.1481481481481481,0.2,0.2,0.2
15,qwen3-next-80b-a3b-instruct,stop,3034.0,58.97248005867005,5817.0,8851.0,,,,0.2222222222222222,0.4,0.5,0.3
16,qwen3-next-80b-a3b-instruct,stop,2522.0,53.41272735595703,5274.0,7796.0,,,,0.2727272727272727,0.5,0.4,0.3
17,qwen3-next-80b-a3b-instruct,stop,2615.0,239.71038031578064,5748.0,8363.0,,,,0.0476190476190476,0.4,0.3,0.2
18,qwen3-next-80b-a3b-instruct,stop,2245.0,44.63275241851807,4395.0,6640.0,,,,0.0681818181818181,0.2,0.2,0.3
19,qwen3-next-80b-a3b-instruct,stop,3346.0,73.50884008407593,7180.0,10526.0,,,,0.2857142857142857,0.3,0.3,0.1
20,qwen3-next-80b-a3b-instruct,stop,2988.0,63.237117767333984,6187.0,9175.0,,,,0.0909090909090909,0.5,0.5,0.3
21,qwen3-next-80b-a3b-instruct,stop,3237.0,61.499064445495605,5977.0,9214.0,,,,0.1666666666666666,0.2,0.3,0.2
22,qwen3-next-80b-a3b-instruct,stop,1941.0,62.75160074234009,6078.0,8019.0,,,,0.0967741935483871,0.3,0.4,0.2
23,qwen3-next-80b-a3b-instruct,stop,3097.0,50.631651639938354,4927.0,8024.0,,,,0.0555555555555555,0.3,0.4,0.2
24,qwen3-next-80b-a3b-instruct,stop,1821.0,40.60286855697632,3924.0,5745.0,,,,0.1351351351351351,0.3,0.4,0.2
25,qwen3-next-80b-a3b-instruct,stop,2692.0,50.91674828529358,4953.0,7645.0,,,,0.0714285714285714,0.3,0.5,0.1
26,qwen3-next-80b-a3b-instruct,stop,3292.0,71.63901829719543,6999.0,10291.0,,,,0.1521739130434782,0.2,0.3,0.2
27,qwen3-next-80b-a3b-instruct,stop,2851.0,59.66341090202332,5830.0,8681.0,,,,0.0697674418604651,0.2,0.4,0.1
28,qwen3-next-80b-a3b-instruct,stop,1230.0,46.88650178909302,4550.0,5780.0,,,,0.2352941176470588,0.2,0.2,0.2
29,qwen3-next-80b-a3b-instruct,stop,1951.0,46.11295771598816,4474.0,6425.0,,,,0.3333333333333333,0.3,0.5,0.2
30,qwen3-next-80b-a3b-instruct,stop,1522.0,56.21608281135559,5475.0,6997.0,,,,0.0833333333333333,0.4,0.3,0.3
31,qwen3-next-80b-a3b-instruct,stop,2427.0,69.01325535774231,6715.0,9142.0,,,,0.1111111111111111,0.2,0.3,0.1
32,qwen3-next-80b-a3b-instruct,stop,1379.0,48.34201383590698,4649.0,6028.0,,,,0.0714285714285714,0.1,0.2,0.1
33,qwen3-next-80b-a3b-instruct,stop,1489.0,50.337475299835205,4892.0,6381.0,,,,0.0967741935483871,0.4,0.3,0.2
34,qwen3-next-80b-a3b-instruct,stop,3062.0,60.581275939941406,5914.0,8976.0,,,,0.0833333333333333,0.4,0.5,0.2
35,qwen3-next-80b-a3b-instruct,stop,3543.0,55.2961699962616,5368.0,8911.0,,,,0.282051282051282,0.5,0.4,0.4
36,qwen3-next-80b-a3b-instruct,stop,2192.0,41.57963299751282,4028.0,6220.0,,,,0.0,0.4,0.3,0.4
37,qwen3-next-80b-a3b-instruct,stop,2844.0,59.67183589935303,5818.0,8662.0,,,,0.09375,0.3,0.3,0.2
38,qwen3-next-80b-a3b-instruct,stop,2942.0,62.64525961875916,6117.0,9059.0,,,,0.1034482758620689,0.4,0.5,0.3
39,qwen3-next-80b-a3b-instruct,stop,2490.0,53.90930080413818,5250.0,7740.0,,,,0.25,0.6,0.4,0.4
40,qwen3-next-80b-a3b-instruct,stop,3434.0,60.40117740631104,5899.0,9333.0,,,,0.1025641025641025,0.8,0.3,0.2
41,qwen3-next-80b-a3b-instruct,stop,2606.0,67.94268131256104,6632.0,9238.0,,,,0.2857142857142857,0.3,0.3,0.4
42,qwen3-next-80b-a3b-instruct,stop,2209.0,52.20664525032044,5098.0,7307.0,,,,0.1379310344827586,0.2,0.3,0.2
43,qwen3-next-80b-a3b-instruct,stop,2045.0,60.204185009002686,5881.0,7926.0,,,,0.0277777777777777,0.2,0.2,0.2
44,qwen3-next-80b-a3b-instruct,stop,2579.0,48.749545097351074,4786.0,7365.0,,,,0.1,0.4,0.5,0.2
45,qwen3-next-80b-a3b-instruct,stop,3223.0,66.0433919429779,6482.0,9705.0,,,,0.0,0.3,0.4,0.3
46,qwen3-next-80b-a3b-instruct,stop,3400.0,29.06340217590332,2832.0,6232.0,,,,0.1,0.4,0.4,0.4
47,qwen3-next-80b-a3b-instruct,stop,2964.0,59.20507526397705,5808.0,8772.0,,,,0.2222222222222222,0.2,0.2,0.2
48,qwen3-next-80b-a3b-instruct,stop,2759.0,69.97787833213806,6848.0,9607.0,,,,0.0833333333333333,0.3,0.4,0.2
49,qwen3-next-80b-a3b-instruct,stop,2351.0,57.14774966239929,5604.0,7955.0,,,,0.0967741935483871,0.4,0.4,0.3
50,qwen3-next-80b-a3b-instruct,stop,3027.0,61.6137580871582,6022.0,9049.0,,,,0.0869565217391304,0.3,0.3,0.3
51,qwen3-next-80b-a3b-instruct,stop,3419.0,49.35029530525208,4828.0,8247.0,,,,0.1458333333333333,0.4,0.4,0.4
52,qwen3-next-80b-a3b-instruct,stop,3844.0,72.33660459518433,7077.0,10921.0,,,,0.0,0.3,0.3,0.2
53,qwen3-next-80b-a3b-instruct,stop,2823.0,56.79057002067566,5567.0,8390.0,,,,0.075,0.3,0.3,0.2
54,qwen3-next-80b-a3b-instruct,stop,2893.0,61.774893283844,6049.0,8942.0,,,,0.125,0.3,0.4,0.2
55,qwen3-next-80b-a3b-instruct,stop,2465.0,55.51307225227356,5414.0,7879.0,,,,0.073170731707317,0.5,0.4,0.2
56,qwen3-next-80b-a3b-instruct,stop,2792.0,59.76640129089356,5834.0,8626.0,,,,0.1,0.3,0.4,0.2
57,qwen3-next-80b-a3b-instruct,stop,2716.0,60.24641251564026,5880.0,8596.0,,,,0.0,0.2,0.4,0.2
58,qwen3-next-80b-a3b-instruct,stop,2742.0,63.47542357444763,6200.0,8942.0,,,,0.1282051282051282,0.6,0.4,0.2
59,qwen3-next-80b-a3b-instruct,stop,2692.0,55.93434858322144,5471.0,8163.0,,,,0.0769230769230769,0.3,0.2,0.2
60,qwen3-next-80b-a3b-instruct,stop,3391.0,65.23764276504517,6382.0,9773.0,,,,0.16,0.4,0.5,0.3
61,qwen3-next-80b-a3b-instruct,stop,2402.0,58.30898857116699,5706.0,8108.0,,,,0.09375,0.3,0.3,0.2
62,qwen3-next-80b-a3b-instruct,stop,4457.0,82.16177701950073,8040.0,12497.0,,,,0.2222222222222222,0.2,0.2,0.1
63,qwen3-next-80b-a3b-instruct,stop,3531.0,72.57507514953613,7100.0,10631.0,,,,0.0,0.3,0.2,0.2
64,qwen3-next-80b-a3b-instruct,stop,2490.0,51.9761917591095,5090.0,7580.0,,,,0.1041666666666666,0.4,0.2,0.3
65,qwen3-next-80b-a3b-instruct,stop,2468.0,56.0776436328888,5495.0,7963.0,,,,0.0588235294117647,0.4,0.4,0.3
66,qwen3-next-80b-a3b-instruct,stop,1857.0,72.99350762367249,7152.0,9009.0,,,,0.1428571428571428,0.5,0.4,0.2
67,qwen3-next-80b-a3b-instruct,stop,2460.0,46.87558078765869,4558.0,7018.0,,,,0.1875,0.3,0.4,0.2
68,qwen3-next-80b-a3b-instruct,stop,3059.0,57.24236440658569,5590.0,8649.0,,,,0.1212121212121212,0.4,0.3,0.2
